index,sid,text,polarity,file,label,domain_confidence,domain
0,gr-1-1,سلام دوستان من این تبلتو یک هفته‌ای هست که از دیجی کالا خریدم اولا باید تشکر ویژه‌ای داشته باشم از این مرکز خرید بعدشم باید در مورد این تبلت بگم که معرکه هست عالیه,2,data/main/Huawei MediaPad 10 FHD - 16GB.xml,1,0.9980744123458862,0
11391,-,یک دوربین عالی برای خانواده‌ها که هیچ کمبودی در اون احساس نمیشه عکس خوب، فیلم خوب، باطری خوب، فلاش خوب، امکانات خوب و..,2,data/extra/Sony Cyber-Shot DSC-HX10V.xml,1,0.9914053939282894,1
32,rev-33,طراحی ساده و زیبای این گوشی می‌تواند یکی دیگر از خصوصیات مثبت آن به شمار آید.,1,data/main/LG Optimus True HD LTE P936.xml,1,0.9986081364331767,1
7986,-,اینترنت عالی ساپورت میکنه.,1,data/extra/Sony Ericsson Live With Walkman.xml,1,0.998489499092102,0
8190,-,برای کسانیکه زمان زیادی از فلش استفاده می‌کنند، اکنون فلش درایوی وجود دارد که برای زندگی پرتحرک شما مناسب است.,1,data/extra/ADATA S007 - 4GB.xml,1,0.9974660980515182,1
61,rev-62,صفحه نمایش این لپ‌تاپ واقعا یک نوآوری و یک جهش بزرگ در صفحات نمایش لپ‌تاپ‌ها محسوب می‌شود و به هیچ وجه قابل مقایسه با صفحات نمایش لپ‌تاپ‌های دیگر موجود در بازار مثل لپ‌تاپ‌های ASUS، Acer، HP و یا Dell نیست.,1,data/main/Apple MacBook Pro With Retina Display-B.xml,1,0.9982954568695277,1
6306,-,از نظر من این گوشی حرف نداره_فقط باطریش کم کار میکنه,1,data/extra/Sony Xperia Neo L.xml,1,0.9982818365097046,0
38,rev-39,اما در بالای صفحه نمایش، دوربین دوم دستگاه با کیفیت ۱٫۲ مگاپیکسل قرار دارد که نسبت به دوربین دوم مدل قبلی که کیفیت VGA را ارائه می‌کرد، یک بهبود چشمگیر محسوب می‌شود.,2,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,1,0.9986168220639229,1
12350,-,اگر دوست دارید که در دنیای تلفن همراه یک لامبورگینی داشته باشید!,1,data/extra/Apple iPhone 4 - 8GB.xml,1,0.9959643264301121,1
1,gr-75-2,قیمت عالیه.,2,data/main/Apple iPhone 5 - 16GB.xml,1,0.9989479184150696,0
27,rev-28,متاسفانه این دستگاه امکان چاپ بر روی CD را ندارد که اگر این ویژگی را نیز داشت می‌توان گفت دیگر چیزی کم نداشت ولی با این حال باز هم یکی چاپگر بسیار مناسب از لحاظ کارکرد و همچنین قیمت است.,1,data/main/Canon Pixma MX374.xml,1,0.9984655830776319,1
5687,-,شاید سیستم عامل سیمبین به خصوص از نظر اپلیکیشن‌ها عقب‌تر از iOS و Android قرار بگیرد ولی به هر صورت سیستم عاملی کاملا دوست‌داشتنی به خصوص برای کاربرانی که پیش از این هم به این سیستم عامل عادت کرده‌اند می‌باشد.,1,data/extra/Nokia 500_Hosseini.xml,1,0.9980918022338301,1
59,rev-60,برای مثال در حال حاضر مرورگر Google Chrome، صفحه Retina را پشتیبانی نمی‌کند و همین باعث می‌شود که نه تنها ظاهر رابط کاربری برنامه، بلکه متون نیز مات نشان داده شوند به طوری که ترجیح خواهید داد که از این برنامه تا موقعی که برای صفحه Retina به روز رسانی نشود، استفاده نکنید.,-1,data/main/Apple MacBook Pro With Retina Display-B.xml,0,0.9986320646712556,1
5247,-,این گوشی نسبت به مدل قبل پیشرفت‌های زیادی داشته از جمله دوربین۸مگا پیکسلی.,1,data/extra/LG Optimus L7 II Dual P715.xml,1,0.9978967350907624,1
6364,-,من۶روزه خریدم بدون گارانتی نسبت به قیمت خیلی کارایی داره.,1,data/extra/Sony Xperia Neo L.xml,1,0.9993317723274231,0
0,gr-12-1,"عالی عالی عالی
از همه نظر",2,data/main/Apple iPhone 5 - 32GB.xml,1,0.9993165731430054,0
7507,-,حساسیت لمسی خود نمایشگر هم کاملا عالیست.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,1,0.9965245649218559,1
11,rev-12,HP به همراه این پرینتر درایورهای ۳۲ و ۶۴ بیت برای سازگاری با ویندوز XP، Vista، ۷ و OS X ۱۰٫۴ را نیز فراهم کرده است.,1,data/main/HP LaserJet P1102.xml,1,0.9987932069925591,1
2989,-,من که ازش راضیم,1,data/extra/Apple iPad mini WiFi-16GB.xml,1,0.9995002746582031,0
8080,-,اندودی که سامسونگ بر روی شیشه‌ی نمایشگر به کار برده وظیفه‌ی خود را به خوبی انجام می‌دهد.,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9985642745159566,1
0,gr-1-1,"سلام من این دوربین رو چند وقت پیش خریدم صفحه نمایش لمسی اون بزرگ و خوبه، تاچش هم مشکلی نداره
عکس برداری و فیلم برداریش هم عالیه (باتوجه به قیمت) تنها مشکلش نداشتن افکت‌های عکس برداری و تشخیص لبخنده، که فکر نکنم زیاد مهم باشه
لازم به ذکره این دوربین حسگر ژیروسکوپ هم داره
درکل در این محدوده قیمت بهترین گزینه است.",1,data/main/Canon PowerShot A3400 IS.xml,1,0.9984109401702881,0
11237,-,از ویژگی‌های این کنسول می‌توان به دسته‌های شوک‌‌دار، درگاه‌های خروجی و ورودی مخصوص بازی، دو عدد شیار کارت حافظه، دو عدد پورت USB و بسیاری دیگر اشاره کرد.,1,data/extra/Sony PlayStation 2.xml,1,0.9980911372695118,1
0,gr-2-1,"من رنگ قرمز این لپ تاپ رو از دیجی کالا خریدم نسبت به قیمتش و همرده هاش توی برند‌های دیگه واقعا می‌ارزه نقاط قوت یو اس بی ۳ و تاچ پد مولتی تاچ و فن بی صدا، باطری خیلی خوب، صفحه نمایش و کیبورد با کیفیت، کیفیت بسیار خوب اسپیکر‌ها و بلندی صدا عالی که با لپ‌های رده بالاتر برابری میکنه
نقاط ضعفش با اینکه بدنه و کیبورد و رنگ بسیار با کیفیتی داره اما در بعضی قسمت‌ها زیاد جالب نیست مثلا شیار دی وی دی درایو خیلی خوب با بدنه هماهنگ نیست مشکل بعدی که داشت با اینکه به همراه لپ تاپ یک سی دی شامل درایور‌های دستگاه بود اما کارت وای فای دستگاه به هیچ عنوانی راه نمیفتاد تا اینکه بعد از دست چرخیدن بین چند متخصص نرم افزار راه اندازی شد حتی درایور موجود در سایت لنوو هم مفید نبود و پیشنهاد میکنم از بسته خدمات نصب ویندوز توسط دیجی کالا استفاده شود تا هزینه رفت و امد و هدر شدن وقت رو مثل من پرداخت نکنید
در کل با این سی پی یو و رم لپ تاپ فوق العاده مناسب و پر سرعت برای مولتی مدیا، اینترنت و آفیس و نرم افزار‌های سبک می‌باشد و نسبت به امکانات و همرده هاش امتیاز کلی ۹ بسیار مناسبش هست",1,data/main/IBM Lenovo Essential G580-J.xml,1,0.9991344809532166,0
23,rev-24,این پردازشگر به قدری قدرتمند است که هیچ‌گونه کاهش سرعتی حتی هنگام اجرای بازی‌های سه بعدی و یا انجام پردازش‌های سنگین، مشاهده نخواهید کرد.,1,data/main/Asus Google Nexus 7 3G - 32GB.xml,1,0.9988199946237728,1
2,gr-29-3,یک موضوعی را هم باید در نظر داشت که با این اندازه از سنسور کیفیت ۱۸ مگاپیکسل توجیه ندارد.,-1,data/main/Sony Cyber-Shot DSC-HX200V.xml,0,0.9972993608098477,1
0,gr-111-1,واقعا جای تاسف داره!,-1,data/main/Apple iPhone 5 - 16GB.xml,0,0.9989216327667236,0
4738,-,من این تلویزیون رو از دیجی کالا خریدم اول از دیجی کالا قیمت کردم رفتم بازار دیدم بازار گرونتره اومدم از دیجی خریدم تازه حملش هم رایگان بود به نظرم صفحش کوچیکتر از اون چیزی که تصور می‌کردم بود یه ضعف هم داره اینه که وقتی تلویزیون رو مثلا با کانال ۲ خاموش کردی دفعه بعد برای روشن شدن کانال یک کنترل رو فشار میدی باز هم همون کانال ۲ رو میاره کیفیت صداش هم عالی بود بقیه چیز هاش رو هنوز تست نکردم امیدوارم چیز خوبی از آب در بیاد,1,data/extra/LG LED 42LM66100.xml,1,0.999467670917511,0
4644,-,برای کسی که، هم دوست داره از طبیعت عکسای جالب بگیره هم اینکه یه دوربین کامپکت خیلی خوب داشته باشه ارزش خرید داره شاید زیادی هم باشه.,1,data/extra/Canon Powershot SX50 HS.xml,1,0.9936755299568176,0
7409,-,حافظه‌ی RAM هم بر روی همان مقدار ۵۱۲ مگابایت ثابت مانده ولی این بار iPhone ۴s در نسخه‌ی ۶۴ گیگابایتی هم موجود می‌باشد.,1,data/extra/Apple iPhone 4S-32GB.xml,1,0.9978208802640438,1
8086,-,حساسیت لمسی خود نمایشگر هم کاملا عالیست.,2,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9965245649218559,1
0,gr-8-1,نسبت به قیمت و کارایی بسیار عالیه من پسر عموم خریده خیلی راضیه ازش.,2,data/main/Huawei MediaPad 10 FHD - 16GB.xml,1,0.9984040856361389,0
26,rev-27,حتی چاپ عکس نیز با این پرینتر با کیفیت خوبی صورت می‌گیرد.,1,data/main/HP LaserJet P1102.xml,1,0.9983873839955777,1
9314,-,من ۵ تا بازی اچ دی و نرم افزار رو باهم بازکردم به هیچ وجه افت سرعت دیده نمیشه مولتی تاچش بالای ۱۰ انگشت رو ساپورت میکنه.,1,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,1,0.9974855184555054,0
1,rev-2,اکنون شاید بتوان Xbox ۳۶۰ Slim را برترین کنسول بازی موجود دانست مخصوصا با وجود Kinect Microsoft اکنون لذت استفاده از بازیهای Xbox چند برابر شده است.,1,data/main/Microsoft Xbox 360 Slim 250GB Console with Kinect.xml,1,0.9967504274100065,1
8115,-,با دسترسی به فروشگاه Android Market می‌توانید به هزاران برنامه، بازی و نرم افزار نوشته شده برای آن دسترسی پیدا کنید.,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9978043844457716,1
7021,-,ضمنا سامسونگ در Note ۸ از سریع‌ترین مرورگر دنیا یعنی کروم استفاده نموده است.,1,data/extra/Samsung Galaxy Note N5100 - 16GB_Hosseini.xml,1,0.9977968384046108,1
12945,-,} ۲- عدم وجود رابط کابل USB برای انتقال اطلاعات.,-1,data/extra/Nokia 206.xml,0,0.9953352762386203,1
7010,-,اما قابلیت اجرای همزمان دو برنامه در این تبلت به بهترین شکل به اجرا در آمده است.,1,data/extra/Samsung Galaxy Note N5100 - 16GB_Hosseini.xml,1,0.9987436704104766,1
8548,-,همچنین این پلیر تمامی ویدئوهایی که QuickTime پشتیبانی می‌نماید را پخش خواهد نمود.,1,data/extra/Sony Xperia E Dual.xml,1,0.9981853271601722,1
29,rev-30,در کل نمایشگر تصاویر را خیلی شارپ و شفاف نشان می‌دهد.,2,data/main/Asus N43SM-C.xml,1,0.996277075028047,1
1914,-,خیلی خوب بود,2,data/extra/Apple Ipod Shuffle_Hosseini.xml,1,0.9994947910308838,0
14,rev-15,البته با این لنزها دیگر فوکوس خودکار امکان‌پذیر نمی‌باشد.,-1,data/main/Sony NEX-VG10.xml,0,0.9977675373665988,1
2,gr-30-3,کیفیت عالیه,2,data/main/Samsung Galaxy S II I9100 - 16GB.xml,1,0.99935382604599,0
54,rev-55,این بسیار خوب است هرچند که ترجیح می‌دادیم به طرفین هم چرخش می‌کرد.,1,data/main/Sony Cyber-Shot DSC-HX200V.xml,1,0.9962775486055762,1
